SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta,SleepStart,SleepEnd,PreviousContext,DelayedRegretScore,ComparativeRating,MorningRestScore
1,11,2025-12-21 21:07:20,21:07:22,2.205,Evening,10.238,10.977,1.878,0.392,11,11,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.668,1,1,1,1,1154,0,0.0,0,0,0,3.68,0,1.69,0.0,-1.69,1,0.1397,0.1479,1,1,2,85.0,0.322,1,0,SPEAKER,com.example.app,12.74,other,1,92.05,1,0,8,1080,1,0,0,1.148,91.3,0.312,-0.0519,1.432,0.0,0.9444,1,0.0,0,0,0.8643,453,215,1.74,2,0,0.4482,0.8799,0.0,4.17,0.581,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,After meal,4,2,0.258
1,12,2025-12-21 21:07:22,21:07:24,1.617,Evening,9.783,9.906,1.857,0.382,12,10,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,1039,0.487,0,0,1,0,-1,0,0.0,1,0,0,1.44,0,1.69,0.0,-1.69,1,0.1439,0.1311,1,1,1,85.0,0.322,0,0,BLUETOOTH,com.example.app,138.4,other,1,92.05,1,0,10,1029,1,0,0,0.063,60.87,-0.588,-0.0519,1.432,0.0,0.5049,1,0.0,0,0,0.8458,246,213,1.7882,2,0,0.3727,0.8799,0.0,5.65,0.622,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Boredom,4,2,0.3
1,13,2025-12-21 21:07:24,21:07:26,1.703,Evening,10.296,10.736,1.845,0.37,13,13,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,537,0.585,1,0,1,0,-1,0,0.0,1,0,0,5.23,0,1.69,0.0,-1.69,1,0.0422,0.128,2,1,1,85.0,0.322,1,1,SPEAKER,com.example.app,97.42,other,1,92.05,1,0,5,1385,1,0,0,0.222,65.22,0.086,-0.0519,1.432,0.0,0.7752,1,0.0,0,0,0.4413,214,195,1.6964,1,0,0.4583,0.8799,0.0,4.9,0.432,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Boredom,4,2,0.445
1,14,2025-12-21 21:07:26,21:07:28,2.522,Evening,10.825,11.78,1.893,0.397,14,12,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,2,1547,0.754,1,0,1,0,-1,0,0.0,1,0,0,2.07,0,1.69,0.0,-1.69,1,0.156,0.1116,0,1,1,85.0,0.322,0,1,SPEAKER,com.example.app,69.49,other,1,92.05,1,0,11,1029,1,0,1,1.733,95.65,0.819,-0.0519,1.432,0.0,0.8081,1,0.0,0,0,0.5052,433,128,1.6365,3,0,0.1519,0.8799,0.0,4.12,0.479,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Boredom,4,2,0.612
1,15,2025-12-21 21:07:28,21:07:30,1.536,Evening,11.051,12.642,1.869,0.393,15,13,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.685,1,0,1,1,482,0,0.0,0,0,0,5.03,0,1.69,0.0,-1.69,1,0.1119,0.1095,1,0,1,85.0,0.322,0,1,BLUETOOTH,com.example.app,115.98,other,1,92.05,1,0,11,1614,1,0,1,-0.086,52.17,-0.986,-0.0519,1.432,0.0,0.4149,1,0.0,0,1,0.9585,246,291,1.9666,5,0,0.5877,0.8799,0.0,5.63,0.614,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Before sleep,4,2,0.452
1,16,2025-12-21 21:07:30,21:07:31,1.394,Evening,10.068,12.909,1.84,0.398,16,14,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,1,435,0.479,1,1,1,1,2379,1,6.56,0,0,0,4.69,0,1.69,19.71,18.02,1,0.1554,0.1162,1,1,1,85.0,0.322,0,0,SPEAKER,com.example.app,41.04,productivity,1,92.05,1,0,9,1487,1,0,0,-0.348,39.13,-0.142,-0.0519,1.432,0.0,0.7405,1,0.0,0,0,0.6859,166,7,1.7627,3,0,0.5713,0.8799,0.0,3.0,0.637,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Before sleep,4,2,0.627
1,17,2025-12-21 21:07:31,21:07:32,0.819,Evening,10.581,12.763,1.78,0.455,17,17,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.595,1,0,1,0,-1,0,0.0,0,0,0,5.82,0,1.69,5.59,3.9,1,0.112,0.1349,1,0,1,85.0,0.322,1,0,BLUETOOTH,com.example.app,36.45,other,1,92.05,1,0,8,1186,1,0,0,-1.409,13.04,-0.575,-0.0519,1.432,0.0,0.9305,1,0.0,0,0,1.5347,374,5,1.5241,3,0,0.4132,0.8799,0.0,5.59,0.617,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Work / Study,4,2,0.226
1,18,2025-12-21 21:07:32,21:07:33,0.757,Evening,10.276,14.283,1.723,0.5,18,18,1,0,0,0,0.54,-1.0,-1.0,-1.0,1.3202,1,0,0,0,0.573,1,0,1,0,-1,0,0.0,1,0,0,8.12,0,1.69,0.0,-1.69,1,0.1142,0.0784,0,1,1,85.0,0.322,1,0,BLUETOOTH,com.example.app,185.54,social,1,92.05,1,0,4,1280,1,0,0,-1.523,8.7,-0.062,-0.0519,1.432,0.0556,0.8906,1,0.0,0,0,1.134,546,143,1.8088,3,1,0.4263,0.8799,0.0,6.07,0.729,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Transit,4,2,0.64
1,19,2025-12-21 21:07:33,21:07:34,1.383,Evening,11.17,13.931,1.705,0.493,19,17,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.569,1,0,1,0,-1,0,0.0,0,0,0,2.58,0,1.69,0.0,-1.69,1,0.2012,0.1214,1,0,1,85.0,0.322,0,1,BLUETOOTH,com.example.app,67.09,other,1,92.05,1,0,9,1292,1,0,0,-0.368,30.43,0.626,-0.0519,1.432,0.0,0.9166,1,0.0,0,0,0.7589,269,245,1.7097,1,0,0.4812,0.8799,0.0,4.09,0.617,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Work / Study,4,2,0.449
1,20,2025-12-21 21:07:34,21:07:36,1.487,Evening,10.225,12.313,1.694,0.482,20,18,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,1,677,0.681,1,0,1,0,-1,0,0.0,0,0,0,4.68,0,1.69,0.0,-1.69,1,0.1417,0.1366,0,1,1,85.0,0.322,0,1,WIRED,com.example.app,88.65,other,1,92.05,1,0,10,1510,1,0,0,-0.177,47.83,0.104,-0.0519,1.432,0.0,0.9633,1,0.0,0,0,0.2602,333,5,1.7635,3,0,0.5681,0.8799,0.0,5.82,0.53,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Before sleep,4,2,0.466
1,21,2025-12-21 21:07:36,21:07:37,0.924,Evening,10.979,14.146,1.657,0.499,21,19,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,0,0,0.551,0,0,1,0,-1,0,0.0,1,0,0,4.3,0,1.69,3.35,1.66,1,0.1292,0.1153,0,1,2,85.0,0.322,1,1,SPEAKER,com.example.app,116.85,productivity,1,92.05,1,0,8,1001,1,0,0,-1.215,17.39,-0.563,-0.0519,1.432,0.0,0.4626,1,0.0,0,0,1.3109,493,381,1.6888,6,1,0.4075,0.8799,0.0,6.05,0.597,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,After meal,4,2,0.332
1,22,2025-12-21 21:07:37,21:07:37,0.491,Evening,10.259,14.104,1.604,0.544,22,22,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,947,0.654,1,0,1,0,-1,0,0.0,0,0,0,1.29,0,1.69,19.94,18.25,1,0.145,0.1809,1,0,1,85.0,0.322,0,1,SPEAKER,com.example.app,109.64,other,1,92.05,1,0,9,1129,1,0,0,-2.014,4.35,-0.433,-0.0519,1.432,0.0,0.8148,1,0.0,0,0,2.0059,358,137,1.5075,1,0,0.3433,0.8799,0.0,7.0,0.57,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Transit,4,2,0.586
1,23,2025-12-21 21:07:37,21:07:38,1.107,Evening,11.102,15.363,1.583,0.542,23,21,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.566,1,0,1,0,-1,0,0.0,0,0,0,4.0,0,1.69,0.0,-1.69,1,0.0547,0.074,1,1,1,85.0,0.322,0,0,WIRED,com.example.app,56.18,other,0,92.05,1,0,4,1350,1,0,0,-0.878,21.74,0.616,-0.0519,1.432,0.0,0.8396,1,0.0,0,0,0.8659,382,186,1.8093,1,0,0.3296,0.8799,0.0,6.25,0.588,1,2,Bored / Nothing to do,2,4,7,3,1,23,7,Work / Study,4,2,0.345
2,1,2025-12-22 11:07:14,11:07:16,1.304,Morning,10.366,13.165,1.304,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.367,1,0,1,1,2070,0,0.0,1,0,0,2.85,0,67.19,75.12,7.93,0,0.0994,0.0865,1,0,1,84.9,0.426,0,0,SPEAKER,com.example.app,124.94,other,1,27.77,2,0,13,1153,0,0,0,0.085,51.35,0.0,-0.0094,1.089,0.0,0.8027,0,-0.0541,0,0,1.1274,346,5,1.8189,1,0,0.6636,0.4632,0.0,4.6,0.589,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Work / Study,4,1,0.234
2,2,2025-12-22 11:07:16,11:07:17,1.303,Morning,11.149,14.606,1.303,0.0,2,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,416,0.615,1,0,1,0,-1,1,4.93,0,1,0,7.24,0,67.19,64.14,-3.05,0,0.1691,0.0446,1,1,1,84.9,0.426,0,0,SPEAKER,com.example.app,142.69,other,1,27.77,2,0,8,758,0,0,0,0.083,48.65,-0.001,-0.0094,1.089,0.0,1.1468,0,-0.0541,0,0,0.7992,275,70,1.8459,1,0,0.5721,0.4632,0.0,5.14,0.255,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Before sleep,4,1,0.528
2,3,2025-12-22 11:07:17,11:07:17,0.314,Morning,10.628,11.349,0.974,0.466,3,3,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,0,0,0.472,1,1,1,1,1993,0,0.0,0,0,0,0.24,0,67.19,79.46,12.27,0,0.1322,0.1479,1,1,2,84.9,0.426,0,0,SPEAKER,com.example.app,115.73,social,0,27.77,2,0,15,1618,0,0,0,-1.784,5.41,-0.989,-0.0094,1.089,0.0,1.1644,0,-0.0541,0,0,0.983,438,44,1.8818,6,1,0.4364,0.4632,0.0,4.89,0.503,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Before sleep,4,1,0.305
2,4,2025-12-22 11:07:17,11:07:18,1.373,Morning,11.3,14.158,1.073,0.439,4,4,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,3,740,0.546,1,0,0,0,-1,0,0.0,1,0,0,0.5,0,67.19,84.68,17.49,0,0.0779,0.1449,2,1,1,84.9,0.426,0,0,SPEAKER,com.example.app,72.23,video,0,27.77,2,0,12,1390,0,0,1,0.215,70.27,1.059,-0.0094,1.089,0.0,0.8125,0,-0.0541,0,0,1.4094,409,200,1.8385,4,0,0.7492,0.4632,0.0,3.83,0.704,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Work / Study,4,1,0.215
2,5,2025-12-22 11:07:18,11:07:21,2.525,Morning,11.38,15.125,1.364,0.701,5,3,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1,802,0.614,1,0,1,0,-1,0,0.0,0,0,0,0.0,0,67.19,82.89,15.7,0,0.0948,0.1458,1,1,1,84.9,0.426,0,0,BLUETOOTH,com.example.app,43.47,other,0,27.77,2,0,9,1365,0,0,0,2.39,100.0,1.152,-0.0094,1.089,0.0,0.9069,0,-0.0541,0,0,1.1376,555,176,1.9551,1,0,0.5368,0.4632,0.0,6.38,0.557,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Boredom,4,1,0.15
2,6,2025-12-22 11:07:21,11:07:22,0.888,Morning,10.208,15.528,1.284,0.664,6,6,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.509,1,0,1,0,-1,1,5.94,0,0,0,4.66,0,67.19,58.57,-8.62,0,0.1205,0.1065,1,1,1,84.9,0.426,0,0,SPEAKER,com.example.app,45.36,other,1,27.77,2,0,10,1429,0,0,0,-0.701,24.32,-1.637,-0.0094,1.089,0.0,0.4087,0,-0.0541,0,0,1.9957,398,153,1.9053,4,0,0.2797,0.4632,0.0,5.6,0.466,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Boredom,4,1,0.296
2,7,2025-12-22 11:07:22,11:07:23,0.608,Morning,10.328,14.214,1.188,0.659,7,5,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,1,0,0,0.579,1,0,1,0,-1,0,0.0,3,0,0,3.79,0,67.19,63.88,-3.31,0,0.0502,0.0993,0,1,1,84.9,0.426,1,0,SPEAKER,com.example.app,5.0,productivity,1,27.77,2,0,11,1786,0,0,0,-1.229,8.11,-0.28,-0.0094,1.089,0.0,0.8374,0,-0.0541,0,0,0.7294,276,72,1.7633,1,0,0.5692,0.4632,0.0,3.81,0.555,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,After meal,4,1,0.31
2,8,2025-12-22 11:07:23,11:07:24,1.611,Morning,10.995,12.712,1.241,0.632,8,6,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.478,1,0,1,0,-1,0,0.0,0,0,0,3.65,0,67.19,72.48,5.29,0,0.1395,0.1442,1,1,1,84.9,0.426,1,0,SPEAKER,com.example.app,63.14,social,1,27.77,2,0,10,1427,0,0,0,0.664,78.38,1.003,-0.0094,1.089,0.0,1.0075,0,-0.0541,0,0,1.0777,392,93,1.9034,8,0,0.5205,0.4632,0.0,4.63,0.622,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Before sleep,4,1,0.457
2,9,2025-12-22 11:07:24,11:07:26,1.965,Morning,11.137,13.065,1.321,0.638,9,9,1,0,0,0,1.6,-1.0,-1.0,-1.0,0.509,1,0,1,662,0.657,1,0,1,0,-1,0,0.0,1,0,0,4.11,0,67.19,83.57,16.38,0,0.1142,0.1036,1,1,1,84.9,0.426,0,1,BLUETOOTH,com.example.app,5.0,productivity,0,27.77,2,0,15,1118,0,0,0,1.333,91.89,0.354,-0.0094,1.089,0.1111,1.385,1,-0.0541,0,0,0.7835,406,148,1.8733,1,0,0.2898,0.4632,0.0,5.53,0.606,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Before sleep,4,1,0.309
2,10,2025-12-22 11:07:26,11:07:27,0.688,Morning,11.575,14.233,1.258,0.634,10,10,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.495,0,1,1,0,-1,0,0.0,0,0,0,4.36,0,67.19,72.94,5.75,0,0.1028,0.2264,0,1,2,84.9,0.426,0,0,BLUETOOTH,com.example.app,101.58,social,1,27.77,2,0,10,1862,0,0,0,-1.078,16.22,-1.277,-0.0094,1.089,0.0,0.7902,1,-0.0541,0,0,1.3853,374,67,1.8547,2,0,0.5543,0.4632,0.0,4.06,0.678,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Work / Study,4,1,0.244
2,11,2025-12-22 11:07:27,11:07:29,2.258,Morning,11.685,15.925,1.349,0.67,11,11,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.497,1,0,1,0,-1,0,0.0,0,0,0,1.38,0,67.19,56.35,-10.84,0,0.0983,0.1439,0,1,1,84.9,0.426,0,1,SPEAKER,com.example.app,161.94,social,0,27.77,2,0,15,1142,0,0,1,1.886,94.59,1.57,-0.0094,1.089,0.0,0.6414,1,-0.0541,0,0,0.8133,285,63,1.8222,1,1,0.3715,0.4632,0.0,8.2,0.498,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Work / Study,4,1,0.354
2,12,2025-12-22 11:07:29,11:07:30,0.789,Morning,12.014,15.829,1.302,0.659,12,12,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.45,0,0,1,0,-1,0,0.0,0,0,1,4.55,0,67.19,41.26,-25.93,0,0.1084,0.1183,0,0,1,84.9,0.426,0,1,WIRED,com.example.app,56.32,productivity,1,27.77,2,0,11,1503,0,0,0,-0.888,21.62,-1.469,-0.0094,1.089,0.0,1.1756,1,-0.0541,0,0,0.2086,411,147,1.8599,2,0,0.5935,0.4632,0.0,5.88,0.521,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Before sleep,4,1,0.458
2,13,2025-12-22 11:07:30,11:07:32,1.9,Morning,11.523,14.931,1.348,0.653,13,13,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.59,1,0,1,0,-1,0,0.0,0,0,0,5.76,0,67.19,48.85,-18.34,0,0.0399,0.1327,1,1,1,84.9,0.426,0,1,SPEAKER,com.example.app,118.26,social,1,27.77,2,0,12,1641,0,0,0,1.21,89.19,1.111,-0.0094,1.089,0.0,1.0994,1,-0.0541,0,0,1.7324,482,171,1.8584,2,0,0.4371,0.4632,0.0,5.63,0.657,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Transit,4,1,0.259
2,14,2025-12-22 11:07:32,11:07:33,1.052,Morning,10.643,13.002,1.327,0.634,14,12,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,0,0,0.559,1,0,1,0,-1,0,0.0,1,0,0,0.0,0,67.19,59.05,-8.14,0,0.0594,0.1495,0,1,2,84.9,0.426,0,0,SPEAKER,com.example.app,128.34,video,1,27.77,2,0,10,1339,0,0,0,-0.391,37.84,-0.848,-0.0094,1.089,0.0,0.7403,1,-0.0541,0,0,1.3452,108,243,1.4738,2,0,0.4435,0.4632,0.0,3.93,0.421,0,1,Stressed / Avoidance,2,5,10,2,1,23,7,Before sleep,4,1,0.055
