SCHEMA_VERSION=4
SessionNum,ReelIndex,StartTime,EndTime,DwellTime,TimePeriod,AvgScrollSpeed,MaxScrollSpeed,RollingMean,RollingStd,CumulativeReels,ScrollStreak,Liked,Commented,Shared,Saved,LikeLatency,CommentLatency,ShareLatency,SaveLatency,InteractionDwellRatio,ScrollDirection,BackScrollCount,ScrollPauseCount,ScrollPauseDurationMs,SwipeCompletionRatio,HasCaption,CaptionExpanded,HasAudio,IsAd,AdSkipLatencyMs,AppExitAttempts,ReturnLatencyS,NotificationsDismissed,NotificationsActedOn,ProfileVisits,ProfileVisitDurationS,HashtagTaps,AmbientLuxStart,AmbientLuxEnd,LuxDelta,IsScreenInDarkRoom,AccelVariance,MicroMovementRms,PostureShiftCount,IsStationary,DeviceOrientation,BatteryStart,BatteryDeltaPerSession,IsCharging,Headphones,AudioOutputType,PreviousApp,PreviousAppDurationS,PreviousAppCategory,DirectLaunch,TimeSinceLastSessionMin,DayOfWeek,IsHoliday,ScreenOnCount1hr,ScreenOnDuration1hr,NightMode,DND,SessionTriggeredByNotif,DwellTimeZscore,DwellTimePctile,DwellAcceleration,SessionDwellTrend,EarlyVsLateRatio,InteractionRate,InteractionBurstiness,LikeStreakLength,InteractionDropoff,SavedWithoutLike,CommentAbandoned,ScrollIntervalCV,ScrollBurstDuration,InterBurstRestDuration,ScrollRhythmEntropy,UniqueAudioCount,RepeatContentFlag,ContentRepeatRate,CircadianPhase,SleepProxyScore,EstimatedSleepDurationH,ConsistencyScore,IsWeekend,PostSessionRating,IntendedAction,ActualVsIntendedMatch,RegretScore,MoodBefore,MoodAfter,MoodDelta
25,20,2026-02-23 16:11:53,16:11:54,0.84,Afternoon,6.67,6.67,8.59,6.79,20,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,8.2,10.9,2.7,1,0.0045,0.0,11,1,1,52,1,0,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,-0.89,4.55,-14.82,0.0576,0.63,0.14,50.22,1,0.00,0,0,9.8902,150,0,3.5504,1,0,0.0,0.6729,0.00,0.0,0.02,0,0,,0,0,0,0,0
25,21,2026-02-23 16:11:54,16:11:55,1.09,Afternoon,5.40,7.52,8.20,7.15,21,2,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,10.9,11.4,0.5,1,0.0014,0.0,11,1,1,52,1,0,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,-0.84,24.44,0.25,0.0373,0.68,0.13,50.22,1,0.00,0,0,10.1030,661,0,3.4909,1,0,0.0,0.6729,0.00,0.0,0.02,0,0,,0,0,0,0,0
25,22,2026-02-23 16:11:55,16:12:00,5.01,Afternoon,6.15,9.17,5.67,5.38,22,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,2,0,0,0.80,1,0,0,1,5008,0,0,0,0,0,0.00,0,11.4,10.2,-1.1,1,0.0038,0.0,11,1,1,52,1,0,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,-0.24,54.35,3.92,0.0304,0.75,0.13,50.22,1,0.00,0,0,10.3032,790,0,3.4741,1,0,0.0,0.6729,0.00,0.0,0.02,0,0,,0,0,0,0,0
25,23,2026-02-23 16:12:00,16:12:01,0.93,Afternoon,5.48,7.04,4.70,5.70,23,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,1,930,0,0,0,0,0,0.00,0,10.2,10.2,0.0,1,0.0002,0.0,11,1,1,52,1,0,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,-0.85,14.89,-4.08,0.0134,0.84,0.13,50.22,1,0.00,0,0,10.4253,255,0,3.4489,1,0,0.0,0.6729,0.00,0.0,0.02,0,0,,0,0,0,0,0
25,24,2026-02-23 16:12:01,16:12:08,7.16,Afternoon,0.00,0.00,3.01,2.61,24,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,10.2,10.2,0.0,1,0.0002,0.0,11,1,1,52,1,0,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,0.10,68.75,6.23,0.0142,0.93,0.13,50.22,1,0.00,0,0,10.4517,255,0,3.4876,1,0,0.0,0.6729,0.00,0.0,0.02,0,0,,0,0,0,0,0
25,25,2026-02-23 16:12:08,16:12:19,11.46,Afternoon,8.13,10.64,5.13,3.95,25,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,10.2,10.3,0.0,1,0.0003,0.0,11,1,1,52,1,0,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,0.75,75.51,4.30,0.0255,0.92,0.12,50.22,1,0.00,0,0,10.5500,272,0,3.4973,1,0,0.0,0.6729,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,1,2026-02-23 19:16:24,19:16:31,6.94,Evening,0.00,0.00,6.94,0.00,1,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,9.9,9.3,-0.6,1,0.0080,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.7967,0,0,1.0000,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,2,2026-02-23 19:16:31,19:16:32,1.08,Evening,0.00,0.00,4.01,2.93,2,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,9.3,8.7,-0.6,1,0.0001,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,-1.00,0.00,-5.86,-5.8610,6.45,0.00,0.00,0,0.00,0,0,0.9663,0,0,1.5850,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,3,2026-02-23 19:16:32,19:16:33,0.97,Evening,3.42,4.69,2.99,2.79,3,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.7,8.7,0.0,1,0.0001,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,-0.73,0.00,-0.11,-2.9840,7.16,0.00,0.00,0,0.00,0,0,1.4697,508,0,2.2516,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,4,2026-02-23 19:16:33,19:16:33,0.86,Evening,0.00,0.00,2.46,2.59,4,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.7,8.7,0.0,1,0.0001,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,-0.62,0.00,-0.11,-1.8347,4.39,0.00,0.00,0,0.00,0,0,1.4702,508,0,2.5216,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,5,2026-02-23 19:16:33,19:16:35,1.21,Evening,2.58,3.25,2.21,2.37,5,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.7,8.7,0.0,1,0.0001,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,-0.42,60.00,0.35,-1.1679,3.88,0.00,0.00,0,0.00,0,0,1.6364,308,857,2.3710,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,6,2026-02-23 19:16:35,19:16:36,1.01,Evening,2.39,2.39,1.02,0.12,6,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.7,8.7,0.0,1,0.0001,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,-0.45,33.33,-0.20,-0.8391,2.92,0.00,0.00,0,0.00,0,0,1.6692,308,857,2.2213,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,7,2026-02-23 19:16:36,19:16:41,5.67,Evening,0.00,0.00,1.94,1.87,7,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,8.7,8.0,-0.6,1,0.0018,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,1.30,71.43,4.66,-0.1321,1.14,0.00,0.00,0,0.00,0,0,1.4811,308,857,2.4416,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
26,8,2026-02-23 19:16:41,19:16:43,1.31,Evening,5.49,5.49,2.01,1.84,8,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.33,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,8.0,0.0,1,0.0050,0.0,0,1,1,43,0,1,0,SPEAKER,unknown,0.00,other,0,187,2,0,0,0,1,0,0,-0.47,62.50,-4.37,-0.1902,1.07,0.00,0.00,0,0.00,0,0,1.5674,182,7738,2.4746,1,0,0.0,0.8028,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,1,2026-02-23 19:21:34,19:21:36,1.62,Evening,0.00,0.00,1.62,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,5.6,-1.2,1,0.0265,0.0,0,1,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,0.00,0.00,0.00,0.0000,1.00,0.00,0.00,0,0.00,0,0,0.0000,0,0,-0.0000,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,2,2026-02-23 19:21:36,19:21:38,1.66,Evening,0.00,0.00,1.64,0.02,2,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,1,0,0,0.00,0,0,0,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0114,0.0,0,1,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,1.00,50.00,0.03,0.0350,0.98,0.00,0.00,0,0.00,0,0,0.3517,0,0,1.5850,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,3,2026-02-23 19:21:38,19:21:39,1.48,Evening,0.00,0.00,1.59,0.08,3,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0074,0.0,0,1,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-1.39,0.00,-0.18,-0.0710,1.10,0.00,0.00,0,0.00,0,0,0.3133,0,0,2.0000,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,4,2026-02-23 19:21:39,19:21:40,0.94,Evening,3.36,3.94,1.43,0.29,4,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,5.6,0.0,1,0.0236,0.0,0,1,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-1.69,0.00,-0.54,-0.2217,1.35,0.00,0.00,0,0.00,0,0,0.6377,516,0,2.5216,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,5,2026-02-23 19:21:40,19:21:50,10.50,Evening,3.25,3.25,3.24,3.64,5,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,5.6,6.2,0.6,1,0.1139,0.0,0,1,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,2.00,80.00,9.55,1.7031,0.29,0.00,0.00,0,0.00,0,0,1.6689,308,0,2.6416,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,6,2026-02-23 19:21:50,19:21:51,0.83,Evening,0.00,0.00,3.08,3.72,6,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.2,5.6,-0.6,1,0.0100,0.0,0,1,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.58,0.00,-9.67,0.6283,0.39,0.00,0.00,0,0.00,0,0,1.6825,308,0,2.6464,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
27,7,2026-02-23 19:21:51,19:21:52,0.31,Evening,3.23,3.23,2.81,3.86,7,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,1,0,0,0,0,0.00,0,5.6,8.0,2.5,1,0.2851,0.0,9,0,1,44,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.66,0.00,-0.52,0.1218,0.41,0.00,0.00,0,0.00,0,0,1.7516,310,827,2.5503,1,0,0.0,0.8062,0.00,0.0,0.02,0,0,,0,0,0,0,0
28,1,2026-02-23 19:22:21,19:22:22,1.06,Evening,2.95,3.80,1.06,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,1,1056,0,0,0,0,0,0.00,0,8.0,6.8,-1.2,1,0.0007,0.0,9,1,2,44,0,1,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,-0.40,37.50,0.75,-0.0373,0.45,0.00,0.00,0,0.00,0,0,2.3992,652,0,2.5786,1,0,0.0,0.8069,0.00,0.0,0.02,0,0,,0,0,0,0,0
28,2,2026-02-23 19:22:22,19:22:23,0.95,Evening,3.46,5.03,1.00,0.05,2,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,6.8,0.0,1,0.0002,0.0,9,1,2,44,0,1,0,SPEAKER,unknown,0.00,other,0,0,2,0,0,0,1,0,0,-0.40,33.33,-0.11,-0.1160,1.82,0.00,0.00,0,0.00,0,0,2.5773,550,0,2.6842,1,0,0.0,0.8069,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,1,2026-02-23 19:27:11,19:27:13,2.17,Evening,4.78,4.78,2.17,0.00,1,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,22.3,15.5,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,0.01,80.00,1.22,-0.0835,3.05,0.00,0.00,0,0.00,0,0,3.9060,209,11283,3.0315,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,2,2026-02-23 19:27:13,19:27:14,0.93,Evening,3.34,4.00,1.55,0.62,2,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,22.3,22.3,0.0,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.41,18.18,-1.24,-0.1181,2.99,0.00,0.00,0,0.00,0,0,4.1460,930,0,2.8373,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,3,2026-02-23 19:27:14,19:27:18,3.33,Evening,0.00,0.00,2.14,0.98,3,3,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.00,0,0,0,0,-1,0,0,0,0,0,0.00,0,22.3,22.3,0.0,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,0.45,83.33,2.40,-0.0412,1.95,0.00,0.00,0,0.00,0,0,4.1834,930,0,2.9583,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,4,2026-02-23 19:27:18,19:27:21,3.11,Evening,0.00,0.00,2.38,0.95,4,4,0,0,1,0,-1,-1,2000,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,22.3,22.3,0.0,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,0.35,76.92,-0.23,-0.0007,1.48,0.08,0.00,0,0.00,0,0,4.2216,930,0,3.0727,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,5,2026-02-23 19:27:21,19:27:22,1.00,Evening,4.03,4.37,2.11,1.01,5,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,22.3,22.3,0.0,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.46,35.71,-2.11,-0.0355,1.38,0.07,0.00,0,0.00,0,0,4.5050,999,3107,2.8397,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,6,2026-02-23 19:27:22,19:27:30,7.88,Evening,5.78,5.78,3.25,2.53,6,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.33,1,0,1,0,-1,0,0,0,0,0,0.00,0,22.3,8.0,-14.3,1,0.0002,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,1.93,86.67,6.88,0.1148,0.90,0.07,0.00,0,0.00,0,0,4.6073,173,0,3.0033,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,7,2026-02-23 19:27:30,19:27:31,0.84,Evening,2.45,2.84,3.23,2.54,7,1,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,8.0,9.9,1.9,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.58,12.50,-7.05,0.0575,0.91,0.06,0.00,0,0.00,0,0,4.7278,352,0,2.9559,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,8,2026-02-23 19:27:31,19:27:32,1.10,Evening,2.34,2.34,2.78,2.68,8,2,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,9.9,19.2,9.3,1,0.0000,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.47,47.06,0.26,0.0221,0.90,0.06,0.00,0,0.00,0,0,4.8405,352,0,2.9781,1,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,9,2026-02-23 19:27:32,19:27:32,0.81,Evening,2.52,2.85,2.32,2.78,9,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,19.2,19.8,0.6,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.55,5.56,-0.29,-0.0082,0.91,0.06,0.00,0,0.00,0,0,4.9534,351,1095,2.9289,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,10,2026-02-23 19:27:32,19:27:36,3.41,Evening,3.75,4.55,2.81,2.72,10,4,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,19.8,14.9,-5.0,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,0.43,84.21,2.60,0.0113,0.86,0.05,0.00,0,0.00,0,0,5.0843,558,0,2.9397,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,11,2026-02-23 19:27:36,19:27:37,1.08,Evening,3.72,3.95,1.45,0.99,11,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,14.9,15.5,0.6,1,0.0000,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.47,45.00,-2.32,-0.0079,0.92,0.05,0.00,0,0.00,0,0,5.2975,1080,0,2.7893,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,12,2026-02-23 19:27:37,19:27:38,0.83,Evening,2.48,2.92,1.44,0.99,12,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,15.5,18.0,2.5,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.55,14.29,-0.25,-0.0253,0.92,0.05,0.00,0,0.00,0,0,5.3955,1423,0,2.7538,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,13,2026-02-23 19:27:38,19:27:39,1.11,Evening,2.82,3.62,1.45,0.99,13,7,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,18.0,18.6,0.6,1,0.0000,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.42,54.55,0.28,-0.0347,0.92,0.05,0.00,0,0.00,0,0,5.5397,654,459,2.6870,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,14,2026-02-23 19:27:39,19:27:40,1.11,Evening,2.73,3.01,1.51,0.95,14,8,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,18.6,18.0,-0.6,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.41,52.17,-0.00,-0.0414,1.01,0.04,0.00,0,0.00,0,0,5.6786,332,0,2.6249,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,15,2026-02-23 19:27:40,19:27:47,6.54,Evening,0.00,0.00,2.13,2.20,15,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,18.0,6.8,-11.1,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,1.72,87.50,5.43,0.0080,0.89,0.04,0.00,0,0.00,0,0,5.6276,332,0,2.7053,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,16,2026-02-23 19:27:47,19:27:48,1.24,Evening,4.67,5.99,2.17,2.19,16,1,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,6.8,6.8,0.0,1,0.0000,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.41,56.00,-5.29,-0.0024,0.96,0.04,0.00,0,0.00,0,0,5.8044,690,0,2.6777,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,17,2026-02-23 19:27:48,19:27:49,0.85,Evening,3.94,5.56,2.17,2.19,17,2,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,1.00,1,0,0,0,-1,0,0,0,0,0,0.00,0,6.8,4.3,-2.5,1,0.0006,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.55,19.23,-0.40,-0.0140,1.04,0.04,0.00,0,0.00,0,0,5.9335,845,0,2.6489,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,18,2026-02-23 19:27:49,19:27:50,1.16,Evening,6.29,11.36,2.18,2.18,18,3,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.75,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.3,3.7,-0.6,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.41,55.56,0.31,-0.0206,1.03,0.04,0.00,0,0.00,0,0,6.0990,1484,0,2.6171,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,19,2026-02-23 19:27:50,19:27:51,1.61,Evening,4.39,4.55,2.28,2.14,19,4,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.67,1,0,1,0,-1,0,0,0,0,0,0.00,0,3.7,9.9,6.2,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.22,64.29,0.45,-0.0224,1.01,0.04,0.00,0,0.00,0,0,6.2064,456,0,2.6403,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,20,2026-02-23 19:27:51,19:27:55,3.96,Evening,2.60,2.60,1.76,1.12,20,5,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.50,1,0,0,0,-1,0,0,0,0,0,0.00,0,9.9,3.1,-6.8,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,0.77,86.21,2.35,-0.0075,1.17,0.03,0.00,0,0.00,0,0,6.2278,385,0,2.6851,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,21,2026-02-23 19:27:55,19:27:56,1.03,Evening,4.70,9.01,1.72,1.15,21,6,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,1.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,3.1,3.7,0.6,1,0.0000,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,-0.49,33.33,-2.93,-0.0143,1.42,0.03,0.00,0,0.00,0,0,6.3804,1032,0,2.6323,2,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,22,2026-02-23 19:27:56,19:28:03,6.40,Evening,4.02,4.02,2.83,2.07,22,0,0,0,0,0,-1,-1,-1,-1,0.0000,-1,1,0,0,0.50,1,0,1,0,-1,0,0,0,0,0,0.00,0,3.7,4.9,1.2,1,0.0001,0.0,10,1,2,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,1.74,87.10,5.37,0.0128,1.17,0.03,0.00,0,0.00,0,0,6.3562,1281,0,2.6749,3,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
29,23,2026-02-23 19:28:03,19:28:11,7.98,Evening,0.00,0.00,4.19,2.68,23,0,0,0,0,0,-1,-1,-1,-1,0.0000,1,0,0,0,0.00,1,0,1,0,-1,0,0,0,0,0,0.00,0,4.9,4.9,0.0,1,0.0002,0.0,10,1,1,45,0,1,0,SPEAKER,unknown,0.00,other,0,4,2,0,0,0,1,0,0,2.18,93.75,1.58,0.0440,0.96,0.03,0.00,0,0.00,0,0,6.2675,1281,0,2.7379,3,0,0.0,0.8104,0.00,0.0,0.02,0,0,,0,0,0,0,0
